,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,home_wins,away_wins,favorite_margin,primetime,team_favorite_id,favorite_cover,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,who_covered,day_week,primetime,winning_score,losing_score,win_margin,home_margin,away_margin,favorite_margin,home_favored_by,home_difference,home_cover,home_favorite_cover,home_dog_cover
7686,1/1/12,2011,17,FALSE,MIA,19,17,NYJ,,,2,FALSE,MIA,PUSH,-2,39,Sun Life Stadium,FALSE,78,8,44,,PUSH,Sunday,FALSE,19,17,2,2,-2,2,2,0,PUSH,PUSH,HOME FAV
7687,1/1/12,2011,17,FALSE,MIN,13,17,CHI,,,-4,FALSE,MIN,FALSE,-2.5,42,Mall of America Field,FALSE,72,0,,DOME,CHI,Sunday,FALSE,17,13,4,-4,4,-4,2.5,-6.5,FALSE,FALSE,HOME FAV
7688,1/1/12,2011,17,FALSE,NE,49,21,BUF,,,28,FALSE,NE,TRUE,-10,50,Gillette Stadium,FALSE,54,5,,,NE,Sunday,FALSE,49,21,28,28,-28,28,10,18,TRUE,TRUE,HOME FAV
7689,1/1/12,2011,17,FALSE,NO,45,17,CAR,,,28,FALSE,NO,TRUE,-7,55,Louisiana Superdome,FALSE,72,0,,DOME,NO,Sunday,FALSE,45,17,28,28,-28,28,7,21,TRUE,TRUE,HOME FAV
7690,1/1/12,2011,17,FALSE,NYG,31,14,DAL,,,17,TRUE,NYG,TRUE,-3,47.5,MetLife Stadium,FALSE,50,7,83,Rain,NYG,Sunday,TRUE,31,14,17,17,-17,17,3,14,TRUE,TRUE,HOME FAV
7691,1/1/12,2011,17,FALSE,LVR,26,38,LAC,,,-12,FALSE,LVR,FALSE,-3,48.5,Oakland Coliseum,FALSE,56,8,63,,LAC,Sunday,FALSE,38,26,12,-12,12,-12,3,-15,FALSE,FALSE,HOME FAV
7692,1/1/12,2011,17,FALSE,PHI,34,10,WAS,,,24,FALSE,PHI,TRUE,-7,44.5,Lincoln Financial Field,FALSE,53,1,58,,PHI,Sunday,FALSE,34,10,24,24,-24,24,7,17,TRUE,TRUE,HOME FAV
7693,1/1/12,2011,17,FALSE,LAR,27,34,SF,,,7,FALSE,SF,FALSE,-12.5,34.5,Edward Jones Dome,FALSE,72,0,,DOME,LAR,Sunday,FALSE,34,27,7,-7,7,7,-12.5,5.5,TRUE,AWAY FAV,TRUE
7694,9/5/12,2012,1,FALSE,NYG,17,24,DAL,,,-7,TRUE,NYG,FALSE,-4,46,MetLife Stadium,FALSE,77,5,63,,DAL,Wednesday,TRUE,24,17,7,-7,7,-7,4,-11,FALSE,FALSE,HOME FAV
7695,9/9/12,2012,1,FALSE,ARI,20,16,SEA,,,-4,FALSE,SEA,FALSE,-3,41,University of Phoenix Stadium,FALSE,72,0,,DOME,ARI,Sunday,FALSE,20,16,4,4,-4,-4,-3,7,TRUE,AWAY FAV,TRUE
7696,9/9/12,2012,1,FALSE,CHI,41,21,IND,,,20,FALSE,CHI,TRUE,-10,42.5,Soldier Field,FALSE,70,11,66,,CHI,Sunday,FALSE,41,21,20,20,-20,20,10,10,TRUE,TRUE,HOME FAV
7697,9/9/12,2012,1,FALSE,CLE,16,17,PHI,,,1,FALSE,PHI,FALSE,-9.5,42,FirstEnergy Stadium,FALSE,68,9,57,,CLE,Sunday,FALSE,17,16,1,-1,1,1,-9.5,8.5,TRUE,AWAY FAV,TRUE
7698,9/9/12,2012,1,FALSE,DEN,31,19,PIT,,,12,TRUE,DEN,TRUE,-2,45.5,Sports Authority Field at Mile High,FALSE,85,9,12,,DEN,Sunday,TRUE,31,19,12,12,-12,12,2,10,TRUE,TRUE,HOME FAV
7699,9/9/12,2012,1,FALSE,DET,27,23,LAR,,,4,FALSE,DET,FALSE,-9,46.5,Ford Field,FALSE,72,0,,DOME,LAR,Sunday,FALSE,27,23,4,4,-4,4,9,-5,FALSE,FALSE,HOME FAV
7700,9/9/12,2012,1,FALSE,GB,22,30,SF,,,-8,FALSE,GB,FALSE,-5.5,46.5,Lambeau Field,FALSE,72,6,40,,SF,Sunday,FALSE,30,22,8,-8,8,-8,5.5,-13.5,FALSE,FALSE,HOME FAV
7701,9/9/12,2012,1,FALSE,HOU,30,10,MIA,,,20,FALSE,HOU,TRUE,-13.5,41.5,Reliant Stadium,FALSE,83,10,,DOME (Open Roof),HOU,Sunday,FALSE,30,10,20,20,-20,20,13.5,6.5,TRUE,TRUE,HOME FAV
7702,9/9/12,2012,1,FALSE,KC,24,40,ATL,,,16,FALSE,ATL,TRUE,-2.5,43,Arrowhead Stadium,FALSE,73,7,47,,ATL,Sunday,FALSE,40,24,16,-16,16,16,-2.5,-13.5,FALSE,AWAY FAV,FALSE
7703,9/9/12,2012,1,FALSE,MIN,26,23,JAX,,,3,FALSE,MIN,FALSE,-3.5,38,Mall of America Field,FALSE,72,0,,DOME,JAX,Sunday,FALSE,26,23,3,3,-3,3,3.5,-0.5,FALSE,FALSE,HOME FAV
7704,9/9/12,2012,1,FALSE,NO,32,40,WAS,,,-8,FALSE,NO,FALSE,-9,50.5,Louisiana Superdome,FALSE,72,0,,DOME,WAS,Sunday,FALSE,40,32,8,-8,8,-8,9,-17,FALSE,FALSE,HOME FAV
7705,9/9/12,2012,1,FALSE,NYJ,48,28,BUF,,,20,FALSE,NYJ,TRUE,-3,39,MetLife Stadium,FALSE,77,4,48,,NYJ,Sunday,FALSE,48,28,20,20,-20,20,3,17,TRUE,TRUE,HOME FAV
7706,9/9/12,2012,1,FALSE,TB,16,10,CAR,,,-6,FALSE,CAR,FALSE,-3,45.5,Raymond James Stadium,FALSE,83,5,79,Rain,TB,Sunday,FALSE,16,10,6,6,-6,-6,-3,9,TRUE,AWAY FAV,TRUE
7707,9/9/12,2012,1,FALSE,TEN,13,34,NE,,,21,FALSE,NE,TRUE,-6.5,48,Nissan Stadium,FALSE,77,4,45,,NE,Sunday,FALSE,34,13,21,-21,21,21,-6.5,-14.5,FALSE,AWAY FAV,FALSE
7708,9/10/12,2012,1,FALSE,BAL,44,13,CIN,,,31,TRUE,BAL,TRUE,-7,43,M&T Bank Stadium,FALSE,74,1,37,,BAL,Monday,TRUE,44,13,31,31,-31,31,7,24,TRUE,TRUE,HOME FAV
7709,9/10/12,2012,1,FALSE,LVR,14,22,LAC,,,-8,TRUE,LVR,FALSE,-1,47.5,Oakland Coliseum,FALSE,67,7,59,Fog,LAC,Monday,TRUE,22,14,8,-8,8,-8,1,-9,FALSE,FALSE,HOME FAV
7710,9/13/12,2012,2,FALSE,GB,23,10,CHI,0,1,13,TRUE,GB,TRUE,-5.5,51,Lambeau Field,FALSE,60,3,67,,GB,Thursday,TRUE,23,10,13,13,-13,13,5.5,7.5,TRUE,TRUE,HOME FAV
7711,9/16/12,2012,2,FALSE,BUF,35,17,KC,0,0,18,FALSE,BUF,TRUE,-3,45,Ralph Wilson Stadium,FALSE,68,13,55,,BUF,Sunday,FALSE,35,17,18,18,-18,18,3,15,TRUE,TRUE,HOME FAV
7712,9/16/12,2012,2,FALSE,CAR,35,27,NO,0,0,-8,FALSE,NO,FALSE,-3,54,Bank of America Stadium,FALSE,71,4,85,,CAR,Sunday,FALSE,35,27,8,8,-8,-8,-3,11,TRUE,AWAY FAV,TRUE
7713,9/16/12,2012,2,FALSE,CIN,34,27,CLE,0,0,7,FALSE,CIN,PUSH,-7,39.5,Paul Brown Stadium,FALSE,76,5,37,,PUSH,Sunday,FALSE,34,27,7,7,-7,7,7,0,PUSH,PUSH,HOME FAV
7714,9/16/12,2012,2,FALSE,IND,23,20,MIN,0,1,-3,FALSE,MIN,FALSE,-3,45.5,Lucas Oil Stadium,FALSE,72,0,,DOME,IND,Sunday,FALSE,23,20,3,3,-3,-3,-3,6,TRUE,AWAY FAV,TRUE
7715,9/16/12,2012,2,FALSE,JAX,7,27,HOU,0,1,20,FALSE,HOU,TRUE,-7,40,EverBank Field,FALSE,85,9,66,,HOU,Sunday,FALSE,27,7,20,-20,20,20,-7,-13,FALSE,AWAY FAV,FALSE
7716,9/16/12,2012,2,FALSE,MIA,35,13,LVR,0,0,-22,FALSE,LVR,FALSE,-2,41,Sun Life Stadium,FALSE,83,8,75,,MIA,Sunday,FALSE,35,13,22,22,-22,-22,-2,24,TRUE,AWAY FAV,TRUE
7717,9/16/12,2012,2,FALSE,NE,18,20,ARI,1,1,-2,FALSE,NE,FALSE,-13.5,47,Gillette Stadium,FALSE,71,2,55,,ARI,Sunday,FALSE,20,18,2,-2,2,-2,13.5,-15.5,FALSE,FALSE,HOME FAV
7718,9/16/12,2012,2,FALSE,NYG,41,34,TB,0,1,7,FALSE,NYG,FALSE,-8,43.5,MetLife Stadium,FALSE,75,8,39,,TB,Sunday,FALSE,41,34,7,7,-7,7,8,-1,FALSE,FALSE,HOME FAV
7719,9/16/12,2012,2,FALSE,PHI,24,23,BAL,1,1,1,FALSE,PHI,FALSE,-3,47,Lincoln Financial Field,FALSE,74,5,40,,BAL,Sunday,FALSE,24,23,1,1,-1,1,3,-2,FALSE,FALSE,HOME FAV
7720,9/16/12,2012,2,FALSE,PIT,27,10,NYJ,0,1,17,FALSE,PIT,TRUE,-4.5,43,Heinz Field,FALSE,71,5,36,,PIT,Sunday,FALSE,27,10,17,17,-17,17,4.5,12.5,TRUE,TRUE,HOME FAV
7721,9/16/12,2012,2,FALSE,LAC,38,10,TEN,1,0,28,FALSE,LAC,TRUE,-6,43.5,Qualcomm Stadium,FALSE,85,8,37,,LAC,Sunday,FALSE,38,10,28,28,-28,28,6,22,TRUE,TRUE,HOME FAV
7722,9/16/12,2012,2,FALSE,SF,27,19,DET,1,1,8,TRUE,SF,TRUE,-7,46,Candlestick Park,FALSE,62,2,62,,SF,Sunday,TRUE,27,19,8,8,-8,8,7,1,TRUE,TRUE,HOME FAV
7723,9/16/12,2012,2,FALSE,SEA,27,7,DAL,0,1,-20,FALSE,DAL,FALSE,-3,43,CenturyLink Field,FALSE,71,6,56,,SEA,Sunday,FALSE,27,7,20,20,-20,-20,-3,23,TRUE,AWAY FAV,TRUE
7724,9/16/12,2012,2,FALSE,LAR,31,28,WAS,0,1,-3,FALSE,WAS,FALSE,-3.5,42.5,Edward Jones Dome,FALSE,72,0,,DOME,LAR,Sunday,FALSE,31,28,3,3,-3,-3,-3.5,6.5,TRUE,AWAY FAV,TRUE
7725,9/17/12,2012,2,FALSE,ATL,27,21,DEN,1,1,6,TRUE,ATL,TRUE,-3,50.5,Georgia Dome,FALSE,72,0,,DOME,ATL,Monday,TRUE,27,21,6,6,-6,6,3,3,TRUE,TRUE,HOME FAV
7726,9/20/12,2012,3,FALSE,CAR,7,36,NYG,,,-29,TRUE,CAR,FALSE,-3,49,Bank of America Stadium,FALSE,75,3,56,,NYG,Thursday,TRUE,36,7,29,-29,29,-29,3,-32,FALSE,FALSE,HOME FAV
7727,9/23/12,2012,3,FALSE,ARI,27,6,PHI,,,-21,FALSE,PHI,FALSE,-3,42,University of Phoenix Stadium,FALSE,72,0,,DOME,ARI,Sunday,FALSE,27,6,21,21,-21,-21,-3,24,TRUE,AWAY FAV,TRUE
7728,9/23/12,2012,3,FALSE,BAL,31,30,NE,,,1,TRUE,BAL,FALSE,-3,48,M&T Bank Stadium,FALSE,67,5,39,,NE,Sunday,TRUE,31,30,1,1,-1,1,3,-2,FALSE,FALSE,HOME FAV
7729,9/23/12,2012,3,FALSE,CHI,23,6,LAR,,,17,FALSE,CHI,TRUE,-7,42,Soldier Field,FALSE,58,9,42,,CHI,Sunday,FALSE,23,6,17,17,-17,17,7,10,TRUE,TRUE,HOME FAV
7730,9/23/12,2012,3,FALSE,CLE,14,24,BUF,,,10,FALSE,BUF,TRUE,-3,45,FirstEnergy Stadium,FALSE,53,9,79,,BUF,Sunday,FALSE,24,14,10,-10,10,10,-3,-7,FALSE,AWAY FAV,FALSE
7731,9/23/12,2012,3,FALSE,DAL,16,10,TB,,,6,FALSE,DAL,FALSE,-7,45.5,Cowboys Stadium,FALSE,88,0,,,TB,Sunday,FALSE,16,10,6,6,-6,6,7,-1,FALSE,FALSE,HOME FAV
7732,9/23/12,2012,3,FALSE,DEN,25,31,HOU,,,6,FALSE,HOU,TRUE,-1.5,43.5,Sports Authority Field at Mile High,FALSE,86,11,10,,HOU,Sunday,FALSE,31,25,6,-6,6,6,-1.5,-4.5,FALSE,AWAY FAV,FALSE
7733,9/23/12,2012,3,FALSE,IND,17,22,JAX,,,-5,FALSE,IND,FALSE,-3,42,Lucas Oil Stadium,FALSE,72,0,,DOME,JAX,Sunday,FALSE,22,17,5,-5,5,-5,3,-8,FALSE,FALSE,HOME FAV
7734,9/23/12,2012,3,FALSE,MIA,20,23,NYJ,,,3,FALSE,NYJ,PUSH,-3,40.5,Sun Life Stadium,FALSE,83,6,76,Rain | Fog,PUSH,Sunday,FALSE,23,20,3,-3,3,3,-3,0,PUSH,AWAY FAV,PUSH
7735,9/23/12,2012,3,FALSE,MIN,24,13,SF,,,-11,FALSE,SF,FALSE,-7,42.5,Mall of America Field,FALSE,72,0,,DOME,MIN,Sunday,FALSE,24,13,11,11,-11,-11,-7,18,TRUE,AWAY FAV,TRUE
7736,9/23/12,2012,3,FALSE,NO,24,27,KC,,,-3,FALSE,NO,FALSE,-8.5,51.5,Louisiana Superdome,FALSE,72,0,,DOME,KC,Sunday,FALSE,27,24,3,-3,3,-3,8.5,-11.5,FALSE,FALSE,HOME FAV
7737,9/23/12,2012,3,FALSE,LVR,34,31,PIT,,,-3,FALSE,PIT,FALSE,-4,45,Oakland Coliseum,FALSE,69,15,53,,LVR,Sunday,FALSE,34,31,3,3,-3,-3,-4,7,TRUE,AWAY FAV,TRUE
7738,9/23/12,2012,3,FALSE,LAC,3,27,ATL,,,-24,FALSE,LAC,FALSE,-3,47.5,Qualcomm Stadium,FALSE,83,5,52,,ATL,Sunday,FALSE,27,3,24,-24,24,-24,3,-27,FALSE,FALSE,HOME FAV
7739,9/23/12,2012,3,FALSE,TEN,44,41,DET,,,-3,FALSE,DET,FALSE,-4,47,Nissan Stadium,FALSE,68,8,32,,TEN,Sunday,FALSE,44,41,3,3,-3,-3,-4,7,TRUE,AWAY FAV,TRUE
7740,9/23/12,2012,3,FALSE,WAS,31,38,CIN,,,-7,FALSE,WAS,FALSE,-3,49.5,FedEx Field,FALSE,67,6,40,,CIN,Sunday,FALSE,38,31,7,-7,7,-7,3,-10,FALSE,FALSE,HOME FAV
7741,9/24/12,2012,3,FALSE,SEA,14,12,GB,,,-2,TRUE,GB,FALSE,-3.5,45.5,CenturyLink Field,FALSE,69,7,49,,SEA,Monday,TRUE,14,12,2,2,-2,-2,-3.5,5.5,TRUE,AWAY FAV,TRUE
7742,9/27/12,2012,4,FALSE,BAL,23,16,CLE,,,7,TRUE,BAL,FALSE,-11.5,43.5,M&T Bank Stadium,FALSE,77,5,64,,CLE,Thursday,TRUE,23,16,7,7,-7,7,11.5,-4.5,FALSE,FALSE,HOME FAV
7743,9/30/12,2012,4,FALSE,ARI,24,21,MIA,,,3,FALSE,ARI,FALSE,-4,39.5,University of Phoenix Stadium,FALSE,72,0,,DOME,MIA,Sunday,FALSE,24,21,3,3,-3,3,4,-1,FALSE,FALSE,HOME FAV
7744,9/30/12,2012,4,FALSE,ATL,30,28,CAR,,,2,FALSE,ATL,FALSE,-7,48,Georgia Dome,FALSE,72,0,,DOME,CAR,Sunday,FALSE,30,28,2,2,-2,2,7,-5,FALSE,FALSE,HOME FAV
7745,9/30/12,2012,4,FALSE,BUF,28,52,NE,,,24,FALSE,NE,TRUE,-4.5,48.5,Ralph Wilson Stadium,FALSE,61,7,72,,NE,Sunday,FALSE,52,28,24,-24,24,24,-4.5,-19.5,FALSE,AWAY FAV,FALSE
7746,9/30/12,2012,4,FALSE,DEN,37,6,LVR,,,31,FALSE,DEN,TRUE,-6.5,47,Sports Authority Field at Mile High,FALSE,73,6,26,,DEN,Sunday,FALSE,37,6,31,31,-31,31,6.5,24.5,TRUE,TRUE,HOME FAV
7747,9/30/12,2012,4,FALSE,DET,13,20,MIN,,,-7,FALSE,DET,FALSE,-4,48.5,Ford Field,FALSE,72,0,,DOME,MIN,Sunday,FALSE,20,13,7,-7,7,-7,4,-11,FALSE,FALSE,HOME FAV
7748,9/30/12,2012,4,FALSE,GB,28,27,NO,,,1,FALSE,GB,FALSE,-7.5,54,Lambeau Field,FALSE,65,7,58,,NO,Sunday,FALSE,28,27,1,1,-1,1,7.5,-6.5,FALSE,FALSE,HOME FAV
7749,9/30/12,2012,4,FALSE,HOU,38,14,TEN,,,24,FALSE,HOU,TRUE,-13.5,45,Reliant Stadium,FALSE,71,13,,DOME (Open Roof),HOU,Sunday,FALSE,38,14,24,24,-24,24,13.5,10.5,TRUE,TRUE,HOME FAV
7750,9/30/12,2012,4,FALSE,JAX,10,27,CIN,,,-17,FALSE,JAX,FALSE,-1.5,45.5,EverBank Field,FALSE,83,8,,,CIN,Sunday,FALSE,27,10,17,-17,17,-17,1.5,-18.5,FALSE,FALSE,HOME FAV
7751,9/30/12,2012,4,FALSE,KC,20,37,LAC,,,17,FALSE,LAC,TRUE,-2.5,43.5,Arrowhead Stadium,FALSE,73,0,54,,LAC,Sunday,FALSE,37,20,17,-17,17,17,-2.5,-14.5,FALSE,AWAY FAV,FALSE
7752,9/30/12,2012,4,FALSE,NYJ,0,34,SF,,,34,FALSE,SF,TRUE,-4,41,MetLife Stadium,FALSE,67,9,50,,SF,Sunday,FALSE,34,0,34,-34,34,34,-4,-30,FALSE,AWAY FAV,FALSE
7753,9/30/12,2012,4,FALSE,PHI,19,17,NYG,,,2,TRUE,PHI,TRUE,-1.5,46.5,Lincoln Financial Field,FALSE,63,8,59,Rain,PHI,Sunday,TRUE,19,17,2,2,-2,2,1.5,0.5,TRUE,TRUE,HOME FAV
7754,9/30/12,2012,4,FALSE,LAR,19,13,SEA,,,-6,FALSE,SEA,FALSE,-2.5,39,Edward Jones Dome,FALSE,72,0,,DOME,LAR,Sunday,FALSE,19,13,6,6,-6,-6,-2.5,8.5,TRUE,AWAY FAV,TRUE
7755,9/30/12,2012,4,FALSE,TB,22,24,WAS,,,-2,FALSE,TB,FALSE,-2,45,Raymond James Stadium,FALSE,89,8,52,,WAS,Sunday,FALSE,24,22,2,-2,2,-2,2,-4,FALSE,FALSE,HOME FAV
7756,10/1/12,2012,4,FALSE,DAL,18,34,CHI,,,-16,TRUE,DAL,FALSE,-3,41.5,Cowboys Stadium,FALSE,80,6,,,CHI,Monday,TRUE,34,18,16,-16,16,-16,3,-19,FALSE,FALSE,HOME FAV
7757,10/4/12,2012,5,FALSE,LAR,17,3,ARI,,,-14,TRUE,ARI,FALSE,-1.5,38,Edward Jones Dome,FALSE,72,0,,DOME,LAR,Thursday,TRUE,17,3,14,14,-14,-14,-1.5,15.5,TRUE,AWAY FAV,TRUE
7758,10/7/12,2012,5,FALSE,CAR,12,16,SEA,,,-4,FALSE,CAR,FALSE,-2,42,Bank of America Stadium,FALSE,63,6,69,,SEA,Sunday,FALSE,16,12,4,-4,4,-4,2,-6,FALSE,FALSE,HOME FAV
7759,10/7/12,2012,5,FALSE,CIN,13,17,MIA,,,-4,FALSE,CIN,FALSE,-3,45,Paul Brown Stadium,FALSE,51,7,55,,MIA,Sunday,FALSE,17,13,4,-4,4,-4,3,-7,FALSE,FALSE,HOME FAV
7760,10/7/12,2012,5,FALSE,IND,30,27,GB,,,-3,FALSE,GB,FALSE,-6.5,49,Lucas Oil Stadium,FALSE,72,0,,DOME,IND,Sunday,FALSE,30,27,3,3,-3,-3,-6.5,9.5,TRUE,AWAY FAV,TRUE
7761,10/7/12,2012,5,FALSE,JAX,3,41,CHI,,,38,FALSE,CHI,TRUE,-6.5,40,EverBank Field,FALSE,88,6,53,,CHI,Sunday,FALSE,41,3,38,-38,38,38,-6.5,-31.5,FALSE,AWAY FAV,FALSE
7762,10/7/12,2012,5,FALSE,KC,6,9,BAL,,,3,FALSE,BAL,FALSE,-6.5,47,Arrowhead Stadium,FALSE,53,3,45,,KC,Sunday,FALSE,9,6,3,-3,3,3,-6.5,3.5,TRUE,AWAY FAV,TRUE
7763,10/7/12,2012,5,FALSE,MIN,30,7,TEN,,,23,FALSE,MIN,TRUE,-6,44,Mall of America Field,FALSE,72,0,,DOME,MIN,Sunday,FALSE,30,7,23,23,-23,23,6,17,TRUE,TRUE,HOME FAV
7764,10/7/12,2012,5,FALSE,NE,31,21,DEN,,,10,FALSE,NE,TRUE,-6,51.5,Gillette Stadium,FALSE,54,4,65,,NE,Sunday,FALSE,31,21,10,10,-10,10,6,4,TRUE,TRUE,HOME FAV
7765,10/7/12,2012,5,FALSE,NO,31,24,LAC,,,7,TRUE,NO,TRUE,-3.5,52.5,Louisiana Superdome,FALSE,72,0,,DOME,NO,Sunday,TRUE,31,24,7,7,-7,7,3.5,3.5,TRUE,TRUE,HOME FAV
7766,10/7/12,2012,5,FALSE,NYG,41,27,CLE,,,14,FALSE,NYG,TRUE,-8,44,MetLife Stadium,FALSE,52,4,84,,NYG,Sunday,FALSE,41,27,14,14,-14,14,8,6,TRUE,TRUE,HOME FAV
7767,10/7/12,2012,5,FALSE,PIT,16,14,PHI,,,2,FALSE,PIT,FALSE,-4,44,Heinz Field,FALSE,48,7,68,Rain,PHI,Sunday,FALSE,16,14,2,2,-2,2,4,-2,FALSE,FALSE,HOME FAV
7768,10/7/12,2012,5,FALSE,SF,45,3,BUF,,,42,FALSE,SF,TRUE,-10,45,Candlestick Park,FALSE,70,8,70,,SF,Sunday,FALSE,45,3,42,42,-42,42,10,32,TRUE,TRUE,HOME FAV
7769,10/7/12,2012,5,FALSE,WAS,17,24,ATL,,,7,FALSE,ATL,TRUE,-3,51,FedEx Field,FALSE,52,4,77,,ATL,Sunday,FALSE,24,17,7,-7,7,7,-3,-4,FALSE,AWAY FAV,FALSE
7770,10/8/12,2012,5,FALSE,NYJ,17,23,HOU,,,6,TRUE,HOU,FALSE,-10,41,MetLife Stadium,FALSE,51,3,,,NYJ,Monday,TRUE,23,17,6,-6,6,6,-10,4,TRUE,AWAY FAV,TRUE
7771,10/11/12,2012,6,FALSE,TEN,26,23,PIT,,,-3,TRUE,PIT,FALSE,-6.5,43,Nissan Stadium,FALSE,64,4,52,,TEN,Thursday,TRUE,26,23,3,3,-3,-3,-6.5,9.5,TRUE,AWAY FAV,TRUE
7772,10/14/12,2012,6,FALSE,ARI,16,19,BUF,,,-3,FALSE,ARI,FALSE,-5,44,University of Phoenix Stadium,FALSE,72,0,,DOME,BUF,Sunday,FALSE,19,16,3,-3,3,-3,5,-8,FALSE,FALSE,HOME FAV
7773,10/14/12,2012,6,FALSE,ATL,23,20,LVR,,,3,FALSE,ATL,FALSE,-10,49,Georgia Dome,FALSE,72,0,,DOME,LVR,Sunday,FALSE,23,20,3,3,-3,3,10,-7,FALSE,FALSE,HOME FAV
7774,10/14/12,2012,6,FALSE,BAL,31,29,DAL,,,2,FALSE,BAL,FALSE,-3,45,M&T Bank Stadium,FALSE,80,8,45,,DAL,Sunday,FALSE,31,29,2,2,-2,2,3,-1,FALSE,FALSE,HOME FAV
7775,10/14/12,2012,6,FALSE,CLE,34,24,CIN,,,-10,FALSE,CIN,FALSE,-2,42,FirstEnergy Stadium,FALSE,75,18,65,,CLE,Sunday,FALSE,34,24,10,10,-10,-10,-2,12,TRUE,AWAY FAV,TRUE
7776,10/14/12,2012,6,FALSE,HOU,24,42,GB,,,-18,TRUE,HOU,FALSE,-4,46.5,Reliant Stadium,FALSE,81,7,,DOME (Open Roof),GB,Sunday,TRUE,42,24,18,-18,18,-18,4,-22,FALSE,FALSE,HOME FAV
7777,10/14/12,2012,6,FALSE,MIA,17,14,LAR,,,3,FALSE,MIA,FALSE,-5,38,Sun Life Stadium,FALSE,85,2,72,,LAR,Sunday,FALSE,17,14,3,3,-3,3,5,-2,FALSE,FALSE,HOME FAV
7778,10/14/12,2012,6,FALSE,NYJ,35,9,IND,,,26,FALSE,NYJ,TRUE,-3,44,MetLife Stadium,FALSE,70,11,,,NYJ,Sunday,FALSE,35,9,26,26,-26,26,3,23,TRUE,TRUE,HOME FAV
7779,10/14/12,2012,6,FALSE,PHI,23,26,DET,,,-3,FALSE,PHI,FALSE,-3.5,47.5,Lincoln Financial Field,FALSE,73,14,58,,DET,Sunday,FALSE,26,23,3,-3,3,-3,3.5,-6.5,FALSE,FALSE,HOME FAV
7780,10/14/12,2012,6,FALSE,SF,3,26,NYG,,,-23,FALSE,SF,FALSE,-7,46.5,Candlestick Park,FALSE,77,7,,,NYG,Sunday,FALSE,26,3,23,-23,23,-23,7,-30,FALSE,FALSE,HOME FAV
7781,10/14/12,2012,6,FALSE,SEA,24,23,NE,,,-1,FALSE,NE,FALSE,-4,42.5,CenturyLink Field,FALSE,63,9,80,Rain,SEA,Sunday,FALSE,24,23,1,1,-1,-1,-4,5,TRUE,AWAY FAV,TRUE
7782,10/14/12,2012,6,FALSE,TB,38,10,KC,,,28,FALSE,TB,TRUE,-5,39.5,Raymond James Stadium,FALSE,88,9,55,,TB,Sunday,FALSE,38,10,28,28,-28,28,5,23,TRUE,TRUE,HOME FAV
7783,10/14/12,2012,6,FALSE,WAS,38,26,MIN,,,-12,FALSE,MIN,FALSE,-2,44,FedEx Field,FALSE,74,12,40,,WAS,Sunday,FALSE,38,26,12,12,-12,-12,-2,14,TRUE,AWAY FAV,TRUE
7784,10/15/12,2012,6,FALSE,LAC,24,35,DEN,,,11,TRUE,PICK,TRUE,0,47.5,Qualcomm Stadium,FALSE,78,7,50,,PICK,Monday,TRUE,35,24,11,-11,11,11,0,-11,FALSE,AWAY FAV,HOME FAV
7785,10/18/12,2012,7,FALSE,SF,13,6,SEA,,,7,TRUE,SF,FALSE,-7.5,37.5,Candlestick Park,FALSE,80,6,30,,SEA,Thursday,TRUE,13,6,7,7,-7,7,7.5,-0.5,FALSE,FALSE,HOME FAV
7786,10/21/12,2012,7,FALSE,BUF,34,35,TEN,,,-1,FALSE,BUF,FALSE,-4.5,46.5,Ralph Wilson Stadium,FALSE,55,14,75,,TEN,Sunday,FALSE,35,34,1,-1,1,-1,4.5,-5.5,FALSE,FALSE,HOME FAV
7787,10/21/12,2012,7,FALSE,CAR,14,19,DAL,,,5,FALSE,DAL,TRUE,-2.5,45,Bank of America Stadium,FALSE,67,8,43,,DAL,Sunday,FALSE,19,14,5,-5,5,5,-2.5,-2.5,FALSE,AWAY FAV,FALSE
7788,10/21/12,2012,7,FALSE,CIN,17,24,PIT,,,-7,TRUE,CIN,FALSE,-1,45.5,Paul Brown Stadium,FALSE,55,1,76,,PIT,Sunday,TRUE,24,17,7,-7,7,-7,1,-8,FALSE,FALSE,HOME FAV
7789,10/21/12,2012,7,FALSE,HOU,43,13,BAL,,,30,FALSE,HOU,TRUE,-6.5,47.5,Reliant Stadium,FALSE,84,11,,DOME (Open Roof),HOU,Sunday,FALSE,43,13,30,30,-30,30,6.5,23.5,TRUE,TRUE,HOME FAV
7790,10/21/12,2012,7,FALSE,IND,17,13,CLE,,,4,FALSE,IND,TRUE,-1,46.5,Lucas Oil Stadium,FALSE,72,0,,DOME,IND,Sunday,FALSE,17,13,4,4,-4,4,1,3,TRUE,TRUE,HOME FAV
7791,10/21/12,2012,7,FALSE,MIN,21,14,ARI,,,7,FALSE,MIN,TRUE,-6.5,39.5,Mall of America Field,FALSE,72,0,,DOME,MIN,Sunday,FALSE,21,14,7,7,-7,7,6.5,0.5,TRUE,TRUE,HOME FAV
